idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,trace_count,ck_ua_ms,ck_pagedkv_ms,ck_splitkv_ms,triton_2d_ms,triton_3d_ms,best
60,decode,1,1,1,1058,64,8,64,32,"127,0",2,0.03499169833958149,0.01516910269856453,0.01888517290353775,0.012374809011816978,0.014372868463397026,t_2d
61,decode,1,1,1,1059,64,8,64,32,"127,0",2,0.03525661304593086,0.014713918790221214,0.01885867677628994,0.013700826093554497,0.014195078983902931,t_2d
62,decode,1,1,1,1060,64,8,64,32,"127,0",2,0.03522257320582867,0.015005841851234436,0.018821656703948975,0.012393901124596596,0.014418456703424454,t_2d
63,decode,1,1,1,1061,64,8,64,32,"127,0",2,0.034793419763445854,0.015322351828217506,0.018964381888508797,0.012856069952249527,0.01416550949215889,t_2d
64,decode,1,1,1,1062,64,8,64,32,"127,0",2,0.034972187131643295,0.014565140008926392,0.01876656897366047,0.012827478349208832,0.014280248433351517,t_2d
65,decode,1,1,1,1063,64,8,64,32,"127,0",2,0.035008322447538376,0.014549633488059044,0.018889736384153366,0.012193573638796806,0.014340272173285484,t_2d
66,decode,1,1,1,1064,64,8,64,32,"127,0",2,0.03503626212477684,0.01462576910853386,0.018779560923576355,0.012246659025549889,0.014318292960524559,t_2d
67,decode,1,1,1,1065,64,8,64,32,"127,0",2,0.03486606292426586,0.014646770432591438,0.019172625616192818,0.0118279829621315,0.014400389045476913,t_2d
68,decode,1,1,1,1066,64,8,64,32,"127,0",2,0.03501223400235176,0.01459573395550251,0.01881108619272709,0.012837490066885948,0.014471495524048805,t_2d
69,decode,1,1,1,1067,64,8,64,32,"127,0",2,0.034963199868798256,0.014680391177535057,0.0188351608812809,0.012331735342741013,0.014284718781709671,t_2d
70,decode,1,1,1,1068,64,8,64,32,"127,0",2,0.03491160459816456,0.014640763401985168,0.01905900426208973,0.012835022062063217,0.014410912990570068,t_2d
71,decode,1,1,1,1069,64,8,64,32,"127,0",2,0.03479695878922939,0.014656316488981247,0.018833670765161514,0.012021791189908981,0.014321785420179367,t_2d
72,decode,1,1,1,1070,64,8,64,32,"127,0",2,0.035369815304875374,0.014777947217226028,0.01888824626803398,0.01185205765068531,0.01436886377632618,t_2d
73,decode,1,1,1,1071,64,8,64,32,"127,0",2,0.035196542739868164,0.014745909720659256,0.018883729353547096,0.012582680210471153,0.014185113832354546,t_2d
74,decode,1,1,1,1072,64,8,64,32,"127,0",2,0.03514941781759262,0.01466129906475544,0.020075030624866486,0.011689774692058563,0.014227163046598434,t_2d
75,decode,1,1,1,1073,64,8,64,32,"127,0",2,0.03485456109046936,0.014592660591006279,0.0188436359167099,0.014860648661851883,0.014306232333183289,t_3d
76,decode,1,1,1,1074,64,8,64,32,"127,0",2,0.03493460826575756,0.014844629913568497,0.018997443839907646,0.01170584000647068,0.014414452016353607,t_2d
77,decode,1,1,1,1075,64,8,64,32,"127,0",2,0.03523258492350578,0.01470888964831829,0.018962891772389412,0.012598652392625809,0.014329329133033752,t_2d
78,decode,1,1,1,1076,64,8,64,32,"127,0",2,0.03493865951895714,0.014829542487859726,0.01902645453810692,0.01200423575937748,0.014319270849227905,t_2d
79,decode,1,1,1,1077,64,8,64,32,"127,0",2,0.03487206995487213,0.014882674440741539,0.01897839829325676,0.011792918667197227,0.014282716438174248,t_2d
80,decode,1,1,1,1078,64,8,64,32,"127,0",2,0.03509586676955223,0.014797504991292953,0.01923772506415844,0.012282188981771469,0.014525093138217926,t_2d
81,decode,1,1,1,1079,64,8,64,32,"127,0",2,0.03501474857330322,0.014758482575416565,0.01935698091983795,0.012151990085840225,0.01437133178114891,t_2d
82,decode,1,1,1,1080,64,8,64,32,"127,0",2,0.03514951094985008,0.014993268996477127,0.0190619844943285,0.012014294043183327,0.014266697689890862,t_2d
83,decode,1,1,1,1081,64,8,64,32,"127,0",2,0.03511393442749977,0.014842534437775612,0.01902892254292965,0.011924095451831818,0.014301249757409096,t_2d
84,decode,1,1,1,1082,64,8,64,32,"127,0",2,0.03491761162877083,0.014767469838261604,0.01906696707010269,0.01272684894502163,0.014307769015431404,t_2d
85,decode,1,1,1,1083,64,8,64,32,"127,0",2,0.03498070873320103,0.014715874567627907,0.01896037720143795,0.013046851381659508,0.014307256788015366,t_2d
86,decode,1,1,1,1084,64,8,64,32,"127,0",2,0.035037798807024956,0.014751916751265526,0.01896037720143795,0.012655789032578468,0.014420459046959877,t_2d
87,decode,1,1,1,1085,64,8,64,32,"127,0",2,0.03488808870315552,0.014674849808216095,0.0189873855561018,0.01318957656621933,0.01429426483809948,t_2d
88,decode,1,1,1,1086,64,8,64,32,"127,0",2,0.03506932407617569,0.01489114947617054,0.019018445163965225,0.011679297313094139,0.014323275536298752,t_2d
89,decode,1,1,1,1087,64,8,64,32,"127,0",2,0.034906063228845596,0.014763418585062027,0.019027432426810265,0.011679250746965408,0.01424672082066536,t_2d
90,decode,1,1,1,1088,64,8,64,32,"127,0",2,0.034742848947644234,0.013668322935700417,0.017384439706802368,0.012554135173559189,0.014291750267148018,t_2d
91,decode,1,1,1,1089,64,8,64,32,"127,0",2,0.03572283312678337,0.014543673023581505,0.018863240256905556,0.011151935905218124,0.02783532254397869,t_2d
92,decode,1,1,1,1090,64,8,64,32,"127,0",2,0.035860575735569,0.014639273285865784,0.018841680139303207,0.012609688565135002,0.01433882862329483,t_2d
93,decode,1,1,1,1091,64,8,64,32,"127,0",2,0.035766419023275375,0.01459871418774128,0.018916744738817215,0.012298719957470894,0.014270702376961708,t_2d
94,decode,1,1,1,1092,64,8,64,32,"127,0",2,0.035763392224907875,0.014748424291610718,0.018848711624741554,0.012116925790905952,0.014474522322416306,t_2d
95,decode,1,1,1,1093,64,8,64,32,"127,0",2,0.035897595807909966,0.014706375077366829,0.01895679160952568,0.011960696429014206,0.014207093045115471,t_2d
96,decode,1,1,1,1094,64,8,64,32,"127,0",2,0.03580446355044842,0.014655804261565208,0.018845126032829285,0.013851607218384743,0.014388933777809143,t_2d
97,decode,1,1,1,1095,64,8,64,32,"127,0",2,0.035769958049058914,0.014603696763515472,0.018902774900197983,0.0122792087495327,0.014277687296271324,t_2d
98,decode,1,1,1,1096,64,8,64,32,"127,0",2,0.03581899218261242,0.014695944264531136,0.01993034966289997,0.013082427904009819,0.014367885887622833,t_2d
99,decode,1,1,1,1097,64,8,64,32,"127,0",2,0.03566322848200798,0.014681322500109673,0.018928805366158485,0.012700352817773819,0.01430273987352848,t_2d
100,decode,1,1,1,1098,64,8,64,32,"127,0",2,0.03580749034881592,0.014604674652218819,0.018875719979405403,0.012402841821312904,0.014255661517381668,t_2d
101,decode,1,1,1,1099,64,8,64,32,"127,0",2,0.03596171736717224,0.014616735279560089,0.018865196034312248,0.013769930228590965,0.014244625344872475,t_2d
102,decode,64,64,1,1010,64,8,64,32,"127,0",2,0.04507401026785374,0.0356452539563179,0.05325102247297764,0.013005780056118965,0.051681092008948326,t_2d
103,decode,64,64,1,1011,64,8,64,32,"127,0",2,0.044866232201457024,0.035931169986724854,0.053087249398231506,0.013742875307798386,0.051511917263269424,t_2d
104,decode,64,64,1,1012,64,8,64,32,"127,0",2,0.044366996735334396,0.03598076291382313,0.052475323900580406,0.013727834448218346,0.05208924412727356,t_2d
105,decode,64,64,1,1013,64,8,64,32,"127,0",2,0.04458734765648842,0.035883113741874695,0.052460283041000366,0.013827485963702202,0.052180420607328415,t_2d
106,decode,64,64,1,1014,64,8,64,32,"127,0",2,0.044221291318535805,0.035901134833693504,0.052806781604886055,0.013782968744635582,0.051956577226519585,t_2d
107,decode,64,64,1,1015,64,8,64,32,"127,0",2,0.044376496225595474,0.03567878156900406,0.05222144536674023,0.013806018978357315,0.05122842267155647,t_2d
108,decode,64,64,1,1016,64,8,64,32,"127,0",2,0.04457780160009861,0.03646747209131718,0.05341474898159504,0.013958709314465523,0.051747169345617294,t_2d
109,decode,64,64,1,1017,64,8,64,32,"127,0",2,0.04430590197443962,0.03637736663222313,0.05317637696862221,0.013853050768375397,0.05162903107702732,t_2d
110,decode,64,64,1,1018,64,8,64,32,"127,0",2,0.044606393203139305,0.03636479377746582,0.05269264802336693,0.01393626444041729,0.05164407193660736,t_2d
111,decode,64,64,1,1019,64,8,64,32,"127,0",2,0.04438604228198528,0.03634733147919178,0.05299709737300873,0.01374492421746254,0.052308617159724236,t_2d
112,decode,64,64,1,1020,64,8,64,32,"127,0",2,0.044531747698783875,0.03604483790695667,0.05324049852788448,0.014141993597149849,0.05215178243815899,t_2d
