idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
479,prefill,60,8192,6756,10123,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.89785647764802,3.0780463945120573,11.629290459677577,ck_ua,ck,2.7588526904582977,2.6032864674925804,1.0597576274867493,2.7603956311941147,2.608337141573429,1.0582970994037064
480,prefill,61,8192,4889,10124,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.9660262633115053,0.09904834441840649,11.601639864966273,t_2d,triton_2d,0.09751886129379272,0.09395802393555641,1.037898172067546,0.09663809090852737,0.09509416297078133,1.0162357802993696
481,prefill,61,8192,4889,10124,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9745247680693865,3.128008497878909,11.352846398949623,ck_ua,ck,2.8397432155907154,2.6724264957010746,1.0626085395272014,2.8481377847492695,2.672991771250963,1.0655243369553427
482,prefill,62,8192,5111,10125,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.9935742262750864,0.10246406309306622,11.703684227541089,t_2d,triton_2d,0.0967959500849247,0.09402211755514145,1.0295019151015874,0.09612975642085075,0.0942741148173809,1.0196834688616745
483,prefill,62,8192,5111,10125,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9988036956638098,3.1231540720909834,11.440222943201661,ck_ua,ck,2.8381049260497093,2.6827245950698853,1.0579188528205135,2.8403032571077347,2.6861698366701603,1.0573803704938634
484,prefill,63,8192,6979,10126,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.085841191932559,0.10001878254115582,11.816960200667381,t_2d,triton_2d,0.09631965309381485,0.09443456307053566,1.0199618652534155,0.09732658043503761,0.09641638025641441,1.0094403064728479
485,prefill,63,8192,6979,10126,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0368786305189133,3.1541316770017147,11.552235530689359,ck_ua,ck,2.8812037222087383,2.7034759894013405,1.0657404517384872,2.8755204752087593,2.7101879939436913,1.0610040637898652
486,prefill,63,8192,8130,10127,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.0218763276934624,0.10552466847002506,11.816594144329429,t_2d,triton_2d,0.09575596079230309,0.09397285059094429,1.0189747378114613,0.0980464555323124,0.0959392637014389,1.0219638107441706
487,prefill,63,8192,8130,10127,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.031498519703746,3.155948454514146,11.567549826577306,ck_ua,ck,2.8744857013225555,2.7069412544369698,1.0618943786131163,2.8766832686960697,2.7135763317346573,1.0601077386524618
488,prefill,64,8192,7412,10128,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.80941273085773,0.08544912561774254,11.99119952507317,t_2d,triton_2d,0.08269090205430984,0.08400930091738701,0.9843065131041425,0.08783170953392982,0.08341960608959198,1.0528904852367593
