idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,trace_count,ck_ua_ms,ck_pagedkv_ms,ck_splitkv_ms,triton_2d_ms,triton_3d_ms,best
260,decode,152,152,1,131072,64,8,64,32,"-1,-1",1,6.30712560378015,54.84957708977163,55.33899744041264,9.542204905301332,10.090822353959084,ck_ua
261,decode,144,144,1,1,64,8,64,32,"127,0",1,0.013489043340086937,0.01804945059120655,0.0586402602493763,0.013167038559913635,0.029634637758135796,t_2d
262,decode,144,144,1,1,64,8,64,32,"-1,-1",1,0.013515586033463478,0.017401017248630524,0.056693749502301216,0.012260675430297852,0.029601575806736946,t_2d
263,decode,144,144,1,131072,64,8,64,32,"127,0",1,8.142543863505125,0.05633169785141945,0.09414581581950188,0.02115466631948948,9.866103390231729,t_2d
264,decode,144,144,1,131072,64,8,64,32,"-1,-1",1,8.106474950909615,49.79181541129947,49.769128346815705,9.313013730570674,9.788256417959929,ck_ua
265,decode,136,136,1,1,64,8,64,32,"127,0",1,0.013612210750579834,0.01771794632077217,0.05681146867573261,0.013493048027157784,0.028697168454527855,t_2d
266,decode,136,136,1,1,64,8,64,32,"-1,-1",1,0.013333279639482498,0.017416058108210564,0.05583795718848705,0.013215141370892525,0.028541916981339455,t_2d
267,decode,136,136,1,131072,64,8,64,32,"127,0",1,6.121536670252681,0.05302261561155319,0.08565336465835571,0.02044765278697014,9.10485633648932,t_2d
268,decode,136,136,1,131072,64,8,64,32,"-1,-1",1,6.066910503432155,48.14588553272188,48.23328056372702,8.939288882538676,9.02962340041995,ck_ua
269,decode,128,128,1,1,64,8,64,32,"127,0",1,0.013866648077964783,0.01689470373094082,0.053372280672192574,0.012957723811268806,0.027075689285993576,t_2d
270,decode,128,128,1,1,64,8,64,32,"-1,-1",1,0.013899151235818863,0.016935309395194054,0.05327058024704456,0.012637721374630928,0.02657240256667137,t_2d
271,decode,128,128,1,131072,64,8,64,32,"127,0",1,7.588164648041129,0.05139270797371864,0.08488367311656475,0.019967416301369667,8.80191633477807,t_2d
272,decode,128,128,1,131072,64,8,64,32,"-1,-1",1,7.479483308270574,46.67532658204436,46.634173998609185,8.82998863235116,8.708470594137907,ck_ua
273,decode,120,120,1,1,64,8,64,32,"127,0",1,0.013534585013985634,0.016459031030535698,0.05132858641445637,0.012817000970244408,0.025863340124487877,t_2d
274,decode,120,120,1,1,64,8,64,32,"-1,-1",1,0.013039354234933853,0.01666736789047718,0.05120793357491493,0.012618210166692734,0.026093190535902977,t_2d
275,decode,120,120,1,131072,64,8,64,32,"127,0",1,5.779507616534829,0.04952684976160526,0.0784438569098711,0.0162406824529171,8.049448719248176,t_2d
276,decode,120,120,1,131072,64,8,64,32,"-1,-1",1,5.773906083777547,44.698384031653404,45.99258303642273,5.788557883352041,7.99737898632884,ck_ua
277,decode,112,112,1,1,64,8,64,32,"127,0",1,0.012459931895136833,0.015984801575541496,0.048427190631628036,0.011973222717642784,0.02507115714251995,t_2d
278,decode,112,112,1,1,64,8,64,32,"-1,-1",1,0.011714361608028412,0.015979818999767303,0.048401160165667534,0.011905655264854431,0.024962518364191055,ck_ua
279,decode,112,112,1,131072,64,8,64,32,"127,0",1,7.152820145711303,0.047492748126387596,0.0770192127674818,0.01604636199772358,7.804249040782452,t_2d
280,decode,112,112,1,131072,64,8,64,32,"-1,-1",1,7.151219714432955,39.51648133806884,41.78890814073384,5.459410976618528,7.776918448507786,t_2d
281,decode,104,104,1,1,64,8,64,32,"127,0",1,0.013651279732584953,0.015448499470949173,0.04578116349875927,0.012122932821512222,0.02391939051449299,t_2d
282,decode,104,104,1,1,64,8,64,32,"-1,-1",1,0.013079913333058357,0.015641329810023308,0.04603858105838299,0.011877529323101044,0.023852800950407982,t_2d
283,decode,104,104,1,131072,64,8,64,32,"127,0",1,5.718223890289664,0.04421179182827473,0.07075169123709202,0.015657301992177963,7.023271964862943,t_2d
284,decode,104,104,1,131072,64,8,64,32,"-1,-1",1,5.719974543899298,38.06941560469568,39.82416964136064,5.127172404900193,7.000614050775766,t_2d
285,decode,96,96,1,1,64,8,64,32,"127,0",1,0.013909721747040749,0.014835083857178688,0.04251622594892979,0.012402422726154327,0.022182753309607506,t_2d
286,decode,96,96,1,1,64,8,64,32,"-1,-1",1,0.013103475794196129,0.01497180201113224,0.043215230107307434,0.011680228635668755,0.02224384807050228,t_2d
287,decode,96,96,1,131072,64,8,64,32,"127,0",1,6.54970882460475,0.04187067970633507,0.06790277548134327,0.015387916937470436,6.7949434742331505,t_2d
288,decode,96,96,1,131072,64,8,64,32,"-1,-1",1,6.546132825314999,33.9339405298233,34.89134507253766,4.996691271662712,6.822313740849495,t_2d
289,decode,88,88,1,1,64,8,64,32,"127,0",1,0.013113440945744514,0.014628749340772629,0.0403799582272768,0.012957258149981499,0.021073082461953163,t_2d
290,decode,88,88,1,1,64,8,64,32,"-1,-1",1,0.012772437185049057,0.014812545850872993,0.041032442823052406,0.012634694576263428,0.02123233862221241,t_2d
291,decode,88,88,1,131072,64,8,64,32,"127,0",1,5.371954431757331,0.03981562331318855,0.06300639361143112,0.01484062522649765,5.968027561903,t_2d
292,decode,88,88,1,131072,64,8,64,32,"-1,-1",1,5.388867622241378,33.645924646407366,32.64088714495301,4.533175891265273,6.009963387623429,t_2d
293,decode,80,80,1,1,64,8,64,32,"127,0",1,0.013192091137170792,0.013754423707723618,0.03731232136487961,0.01232074573636055,0.01992783509194851,t_2d
294,decode,80,80,1,1,64,8,64,32,"-1,-1",1,0.013279775157570839,0.013928674161434174,0.03822320140898228,0.012978771701455116,0.020105112344026566,t_2d
295,decode,80,80,1,131072,64,8,64,32,"-1,-1",1,6.328230677172542,30.27224438264966,31.629423843696713,4.278174880892038,5.806476203724742,t_2d
296,decode,72,72,1,1,64,8,64,32,"127,0",1,0.014062412083148956,0.01347656361758709,0.03542895428836346,0.011397851631045341,0.01895185559988022,t_2d
297,decode,72,72,1,1,64,8,64,32,"-1,-1",1,0.013496028259396553,0.013629160821437836,0.036044372245669365,0.012695789337158203,0.019053509458899498,t_2d
298,decode,72,72,1,131072,64,8,64,32,"-1,-1",1,5.317650828510523,26.920254668220878,29.041896434500813,4.0555930230766535,4.951816005632281,t_2d
299,decode,64,64,1,1,64,8,64,32,"127,0",1,0.013813003897666931,0.012951670214533806,0.032676709815859795,0.013215560466051102,0.01727030612528324,ck_pk
300,decode,64,64,1,1,64,8,64,32,"-1,-1",1,0.0116703100502491,0.013014301657676697,0.03354353830218315,0.012484518811106682,0.017346395179629326,ck_ua
301,decode,64,64,1,131072,64,8,64,32,"-1,-1",1,5.89999258518219,22.845252510160208,24.20125617645681,3.820773772895336,4.683927353471518,t_2d
302,decode,56,56,1,1,64,8,64,32,"127,0",1,0.013389438390731812,0.012358278036117554,0.02975226379930973,0.012508546933531761,0.016526179388165474,ck_pk
303,decode,56,56,1,1,64,8,64,32,"-1,-1",1,0.012688804417848587,0.012905150651931763,0.030665146186947823,0.011198548600077629,0.016469089314341545,t_2d
304,decode,56,56,1,131072,64,8,64,32,"-1,-1",1,5.002359952777624,19.216238101944327,19.742772448807955,3.5953612066805363,3.9185790810734034,t_2d
305,decode,48,48,1,1,64,8,64,32,"127,0",1,0.013066921383142471,0.012624775990843773,0.027341116219758987,0.013141520321369171,0.015619304031133652,ck_pk
306,decode,48,48,1,1,64,8,64,32,"-1,-1",1,0.012857560068368912,0.01254761591553688,0.02848985604941845,0.013882666826248169,0.015622749924659729,ck_pk
307,decode,48,48,1,131072,64,8,64,32,"-1,-1",1,5.798481497913599,15.844552870839834,16.40532878227532,3.4521156921982765,3.732579480856657,t_2d
308,decode,40,40,1,1,64,8,64,32,"127,0",1,0.01303432509303093,0.012673251330852509,0.02477867528796196,0.01263124868273735,0.014803046360611916,t_2d
309,decode,40,40,1,1,64,8,64,32,"-1,-1",1,0.014339294284582138,0.012749899178743362,0.025600427761673927,0.011477014049887657,0.016071926802396774,t_2d
310,decode,40,40,1,131072,64,8,64,32,"-1,-1",1,4.990126332268119,13.255587825551629,13.613295182585716,3.3800970762968063,2.899741008877754,t_3d
311,decode,32,32,1,1,64,8,64,32,"127,0",1,0.013678846880793571,0.013339798897504807,0.022440636530518532,0.012718839570879936,0.013766437768936157,t_2d
312,decode,32,32,1,1,64,8,64,32,"-1,-1",1,0.012603169307112694,0.012778444215655327,0.02369554713368416,0.012623192742466927,0.013763457536697388,ck_ua
313,decode,32,32,1,131072,64,8,64,32,"-1,-1",1,5.450356751680374,11.301777558401227,11.740232212468982,3.3006743527948856,2.644254732877016,t_3d
314,decode,24,24,1,1,64,8,64,32,"127,0",1,0.012354319915175438,0.013067899271845818,0.01999596133828163,0.013448484241962433,0.013662781566381454,ck_ua
315,decode,24,24,1,1,64,8,64,32,"-1,-1",1,0.01321360468864441,0.01235981471836567,0.02040206454694271,0.011729355901479721,0.013665296137332916,t_2d
316,decode,24,24,1,131072,64,8,64,32,"-1,-1",1,4.465393116697669,10.357327247038484,10.366139747202396,3.2152950298041105,1.877286471426487,t_3d
317,decode,16,16,1,1,64,8,64,32,"127,0",1,0.012654811143875122,0.013802479952573776,0.01737545244395733,0.013133976608514786,0.013450020924210548,ck_ua
318,decode,16,16,1,1,64,8,64,32,"-1,-1",1,0.012765452265739441,0.012799492105841637,0.017451541498303413,0.013361824676394463,0.013426411896944046,ck_ua
319,decode,16,16,1,131072,64,8,64,32,"-1,-1",1,5.347192799672484,9.196110954508185,9.22736907377839,3.0868983827531338,1.5037615317851305,t_3d
320,decode,8,8,1,1,64,8,64,32,"127,0",1,0.013887649402022362,0.013012811541557312,0.015224236994981766,0.012378860265016556,0.013922713696956635,t_2d
321,decode,8,8,1,1,64,8,64,32,"-1,-1",1,0.011877529323101044,0.013048900291323662,0.015650875866413116,0.012282701209187508,0.01375097781419754,ck_ua
322,decode,8,8,1,131072,64,8,64,32,"-1,-1",1,5.118052754551172,8.514259848743677,8.301141206175089,2.9125543776899576,0.7249968126416206,t_3d
323,decode,4,4,1,1,64,8,64,32,"127,0",1,0.013295235112309456,0.012699374929070473,0.014671357348561287,0.013077910989522934,0.013571185991168022,ck_pk
324,decode,4,4,1,1,64,8,64,32,"-1,-1",1,0.015964871272444725,0.012910645455121994,0.014289235696196556,0.013028876855969429,0.013668788596987724,ck_pk
325,decode,4,4,1,131072,64,8,64,32,"-1,-1",1,5.001437664031982,7.246436178684235,7.263814611360431,3.451034100726247,0.3559551667422056,t_3d
326,decode,2,2,1,1,64,8,64,32,"127,0",1,0.01363479532301426,0.012162560597062111,0.014144042506814003,0.013229157775640488,0.013663340359926224,ck_pk
327,decode,2,2,1,1,64,8,64,32,"-1,-1",1,0.013502128422260284,0.012495554983615875,0.014045368880033493,0.012470455840229988,0.013886159285902977,t_2d
328,decode,2,2,1,131072,64,8,64,32,"-1,-1",1,4.775987286120653,6.977952783927321,7.060928642749786,3.461683262139559,0.18311236053705215,t_3d
329,decode,1,1,1,1,64,8,64,32,"127,0",1,0.013518612831830978,0.013684853911399841,0.014151027426123619,0.012381421402096748,0.014513125643134117,t_2d
330,decode,1,1,1,1,64,8,64,32,"-1,-1",1,0.012765452265739441,0.012857094407081604,0.013910699635744095,0.012358883395791054,0.014468049630522728,t_2d
331,decode,1,1,1,131072,64,8,64,32,"-1,-1",1,3.954050224274397,6.037754658609629,6.26181741245091,3.4074151888489723,0.06618127226829529,t_3d
332,prefill,1,8192,8192,8192,64,8,64,32,"127,0",1,1.0641794186085463,0.11488101445138454,0.3814880736172199,0.08085165172815323,4.411029862239957,t_2d
333,prefill,1,8192,8192,8192,64,8,64,32,"-1,-1",1,1.0922501794993877,1.6534440219402313,2.9433828312903643,1.1241673491895199,4.425814840942621,ck_ua
334,prefill,1,1808,1808,10000,64,8,64,32,"127,0",1,0.5605318117886782,0.03816857933998108,0.09305574931204319,0.026845885440707207,1.8742607906460762,t_2d
335,prefill,1,1808,1808,10000,64,8,64,32,"-1,-1",1,0.5624101962894201,0.6799071095883846,1.4109516516327858,0.5530423950403929,1.7951573710888624,t_2d
336,prefill,2,8192,8191,10052,64,8,64,32,"127,0",1,1.962432125583291,0.12638699263334274,0.4348499234765768,0.0980242621153593,7.744124252349138,t_2d
337,prefill,2,8192,8191,10052,64,8,64,32,"-1,-1",1,1.9719010684639215,2.56516020745039,5.488459439948201,2.105177054181695,7.511055190116167,ck_ua
338,prefill,3,8192,6382,10053,64,8,64,32,"127,0",1,2.1633381955325603,0.1355153974145651,0.4343215376138687,0.09667226113379002,8.343995455652475,t_2d
339,prefill,3,8192,6382,10053,64,8,64,32,"-1,-1",1,2.1651224233210087,2.740447176620364,5.819760076701641,2.285786671563983,8.117851940914989,ck_ua
340,prefill,4,8192,4572,10054,64,8,64,32,"127,0",1,2.207360230386257,0.1306835561990738,0.43819197453558445,0.0943201594054699,10.243683541193604,t_2d
341,prefill,4,8192,4572,10054,64,8,64,32,"-1,-1",1,2.194205718114972,2.8007615823298693,6.029801489785314,2.345014875754714,9.934934787452221,ck_ua
342,prefill,5,8192,5428,10055,64,8,64,32,"127,0",1,2.294602617621422,0.13476829044520855,0.47263242304325104,0.09011025540530682,9.257456799969077,t_2d
343,prefill,5,8192,5428,10055,64,8,64,32,"-1,-1",1,2.309261402115226,2.9256362468004227,6.283463817089796,2.4416946340352297,8.952924981713295,ck_ua
344,prefill,5,7243,7239,10056,64,8,64,32,"127,0",1,2.068915357813239,0.12345556169748306,0.4577647428959608,0.07454855367541313,8.30095885321498,t_2d
345,prefill,5,7243,7239,10056,64,8,64,32,"-1,-1",1,2.063116990029812,2.671715011820197,5.619771406054497,2.1867057774215937,8.07887758128345,ck_ua
346,prefill,6,8192,8187,10057,64,8,64,32,"127,0",1,2.3634579963982105,0.32427445985376835,0.6005582865327597,0.09818561375141144,9.547611232846975,t_2d
347,prefill,6,8192,8187,10057,64,8,64,32,"-1,-1",1,2.344895713031292,7.351705431938171,7.128545036539435,2.47921678237617,9.217214910313487,ck_ua
348,prefill,7,8192,6374,10058,64,8,64,32,"127,0",1,2.4020171724259853,0.1500861719250679,0.5508220288902521,0.09517548605799675,9.737411281093955,t_2d
349,prefill,7,8192,6374,10058,64,8,64,32,"-1,-1",1,2.387593174353242,3.168961824849248,6.550395395606756,2.514207549393177,9.395885560661554,ck_ua
350,prefill,8,8192,4560,10059,64,8,64,32,"127,0",1,2.3648290429264307,0.13571218587458134,0.5140209570527077,0.09254892356693745,10.983218811452389,t_2d
351,prefill,8,8192,4560,10059,64,8,64,32,"-1,-1",1,2.3504326585680246,3.020322974771261,6.448371475562453,2.467801934108138,10.614562826231122,ck_ua
352,prefill,9,8192,5440,10060,64,8,64,32,"127,0",1,2.4117144756019115,0.1526795793324709,0.5911814980208874,0.09415289387106895,9.782507456839085,t_2d
353,prefill,9,8192,5440,10060,64,8,64,32,"-1,-1",1,2.426052326336503,3.3649674616754055,6.723103951662779,2.5662813801318407,9.484387841075659,ck_ua
354,prefill,10,8192,7255,10061,64,8,64,32,"127,0",1,2.4572768714278936,0.15999716706573963,0.6867560092359781,0.10064379312098026,10.09502592496574,t_2d
355,prefill,10,8192,7255,10061,64,8,64,32,"-1,-1",1,2.4576484225690365,3.2886020839214325,6.847737729549408,2.5909163989126682,9.815024910494685,ck_ua
356,prefill,10,8192,8183,10062,64,8,64,32,"127,0",1,2.4575948249548674,0.531358877196908,0.7677133660763502,0.10625836439430714,10.107188951224089,t_2d
357,prefill,10,8192,8183,10062,64,8,64,32,"-1,-1",1,2.4597495794296265,12.728531146422029,8.042235672473907,2.594256494194269,9.840873768553138,ck_ua
358,prefill,11,8192,7295,10063,64,8,64,32,"127,0",1,2.447347203269601,0.15792050398886204,0.7315091788768768,0.09720004163682461,10.371544072404504,t_2d
359,prefill,11,8192,7295,10063,64,8,64,32,"-1,-1",1,2.4551020935177803,3.2087734900414944,7.040252955630422,2.6099033188074827,10.01520431600511,ck_ua
360,prefill,12,8192,5477,10064,64,8,64,32,"127,0",1,2.486436767503619,0.15970878303050995,0.6579586770385504,0.09833676740527153,11.200921842828393,t_2d
361,prefill,12,8192,5477,10064,64,8,64,32,"-1,-1",1,2.4944514501839876,3.462959686294198,6.930218357592821,2.634455682709813,10.834115091711283,ck_ua
362,prefill,13,8192,4523,10065,64,8,64,32,"127,0",1,2.5272774510085583,0.19777724519371986,0.6168981082737446,0.09814095683395863,10.173598490655422,t_2d
363,prefill,13,8192,4523,10065,64,8,64,32,"-1,-1",1,2.531849453225732,4.521329188719392,6.9094667211174965,2.6598619297146797,9.87291601486504,ck_ua
364,prefill,14,8192,6342,10066,64,8,64,32,"127,0",1,2.5226513855159283,0.1767201814800501,0.7548552472144365,0.09612692520022392,10.370353190228343,t_2d
365,prefill,14,8192,6342,10066,64,8,64,32,"-1,-1",1,2.5271777994930744,3.782408684492111,7.079398073256016,2.685719821602106,10.133250011131167,ck_ua
366,prefill,15,8192,8162,10067,64,8,64,32,"127,0",1,2.5698798708617687,0.7743935566395521,0.914598535746336,0.09958823211491108,10.726133035495877,t_2d
367,prefill,15,8192,8162,10067,64,8,64,32,"-1,-1",1,2.5735799688845873,19.874063320457935,7.406197814270854,2.6929793879389763,10.397723875939846,ck_ua
368,prefill,15,8192,8178,10068,64,8,64,32,"127,0",1,2.5677165016531944,0.7747335359454155,1.0264940094202757,0.10055964812636375,10.74764933437109,t_2d
369,prefill,15,8192,8178,10068,64,8,64,32,"-1,-1",1,2.574415737763047,19.860923755913973,11.565041355788708,2.700851811096072,10.421356791630387,ck_ua
370,prefill,16,8192,6373,10069,64,8,64,32,"127,0",1,2.5772991590201855,0.158424349501729,0.8150689769536257,0.09592012502253056,11.374462535604835,t_2d
371,prefill,16,8192,6373,10069,64,8,64,32,"-1,-1",1,2.5698392186313868,3.2516457606106997,7.073652697727084,2.6623687241226435,11.024564038962126,ck_ua
372,prefill,17,8192,4550,10070,64,8,64,32,"127,0",1,2.546445094048977,0.15612728893756866,0.7065181620419025,0.09625060483813286,10.34816182218492,t_2d
373,prefill,17,8192,4550,10070,64,8,64,32,"-1,-1",1,2.5491768028587103,3.4127591643482447,7.197073753923178,2.700449712574482,10.121128987520933,ck_ua
374,prefill,18,8192,5450,10071,64,8,64,32,"127,0",1,2.5681537110358477,0.16785021871328354,0.7946202997118235,0.08403901010751724,10.614109830930829,t_2d
375,prefill,18,8192,5450,10071,64,8,64,32,"-1,-1",1,2.5642817839980125,3.635536413639784,7.334127416834235,2.72471965290606,10.34421673975885,ck_ua
376,prefill,19,8192,7274,10072,64,8,64,32,"127,0",1,2.593861799687147,0.17871526069939137,0.9857048746198416,0.10031526908278465,10.937105305492878,t_2d
377,prefill,19,8192,7274,10072,64,8,64,32,"-1,-1",1,2.5764573365449905,3.7892761174589396,7.428860245272517,2.720282832160592,10.632312064990401,ck_ua
378,prefill,19,8192,8174,10073,64,8,64,32,"127,0",1,2.5874185375869274,0.983694801107049,1.0697944555431604,0.10600793175399303,10.946180624887347,t_2d
379,prefill,19,8192,8174,10073,64,8,64,32,"-1,-1",1,2.5853247847408056,25.57331081479788,7.628074660897255,2.7138696052134037,10.644029313698411,ck_ua
380,prefill,20,8192,7249,10074,64,8,64,32,"127,0",1,2.6186155155301094,0.17842324450612068,1.0201098397374153,0.08935914374887943,11.394620593637228,t_2d
381,prefill,20,8192,7249,10074,64,8,64,32,"-1,-1",1,2.6154697872698307,3.954930929467082,7.548249047249556,2.7649409137666225,11.116348765790462,ck_ua
382,prefill,21,8192,5422,10075,64,8,64,32,"127,0",1,2.652984857559204,0.18361415714025497,0.8748264517635107,0.0951144378632307,10.59919805265963,t_2d
383,prefill,21,8192,5422,10075,64,8,64,32,"-1,-1",1,2.652650326490402,4.173153778538108,7.466540578752756,2.767199883237481,10.329412575811148,ck_ua
384,prefill,22,8192,4578,10076,64,8,64,32,"127,0",1,2.6595177594572306,0.19087870605289936,0.8127534296363592,0.09989016689360142,10.8346376568079,t_2d
385,prefill,22,8192,4578,10076,64,8,64,32,"-1,-1",1,2.664170879870653,4.128694534301758,7.624736521393061,2.806793572381139,10.536686284467578,ck_ua
386,prefill,23,8192,6406,10077,64,8,64,32,"127,0",1,2.646764414384961,0.1794543582946062,1.035268371924758,0.09720157831907272,11.113278521224856,t_2d
