cu_num,M,N,K,libtype,kernelId,preshuffleB,splitK,us,kernelName,tflops,bw,errRatio
256,128,4608,7168,ck,17,True,0,22.709,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,372.35,1546.84,0.0
256,128,7168,256,ck,7,True,0,4.3784,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,107.29,845.69,0.0
256,128,7168,512,ck,11,True,0,5.2254,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,179.8,1066.05,0.0
256,128,7168,2048,ck,18,False,0,9.52,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,394.76,1762.31,0.0
256,128,7168,2304,ck,18,False,0,10.3467,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,408.62,1802.02,0.0
256,128,7168,4096,ck,17,True,0,15.5487,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,483.4,2040.0,0.0
256,128,7168,4608,ck,17,True,0,16.9844,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,497.85,2087.5,0.0
256,128,7168,16384,ck,17,True,0,51.8501,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,579.84,2340.84,0.0
256,128,7168,18432,ck,17,True,0,58.8185,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,575.04,2317.55,0.0
256,128,8192,512,ck,12,True,0,5.2677,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,203.84,1206.79,0.0
256,128,8192,1536,ck,18,False,0,8.1576,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,394.87,1823.66,0.0
256,128,9216,7168,ck,17,True,0,38.3596,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,440.87,1807.56,0.0
256,128,11264,1536,ck,10,True,0,11.195,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,395.64,1820.61,0.0229
256,128,12288,1536,ck,10,True,0,11.6702,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,414.03,1903.71,0.0219
256,128,14336,1536,ck,17,True,0,12.1222,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,465.03,2135.48,0.0
256,128,16384,512,ck,11,True,0,6.9482,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,309.07,1820.39,0.0
256,128,20480,1536,ck,15,True,0,16.2761,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,494.78,2266.93,0.0109
256,128,24576,1536,ck,15,True,0,16.78,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,575.9,2636.28,0.0109
256,128,32768,512,ck,2,False,0,10.8355,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,396.38,2328.58,0.0
256,128,32768,1536,ck,14,True,0,18.8689,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,682.86,3122.43,0.0
256,128,36864,7168,ck,14,True,0,89.0047,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,760.02,3085.18,0.0001
256,160,128,7168,ck,7,True,0,13.4343,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.85,156.71,0.0
256,160,512,7168,ck,7,True,0,17.5133,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,67.06,284.4,0.0
256,160,1024,7168,ck,7,True,0,18.1291,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,129.56,486.21,0.0
256,160,2112,7168,ck,12,True,0,19.0323,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,254.54,891.2,0.0
256,160,2240,7168,ck,12,True,0,19.0347,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,269.93,941.44,0.0
256,160,3072,1536,ck,6,True,0,7.327,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,206.08,811.71,0.0
256,160,4096,512,ck,7,True,0,4.9372,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,135.92,706.84,0.0
256,160,4096,7168,ck,11,True,0,23.628,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,397.63,1346.61,0.0
256,160,4608,7168,ck,17,True,0,24.373,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,433.66,1462.75,0.0
256,160,7168,256,ck,7,True,0,4.7881,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,122.64,870.85,0.0
256,160,7168,512,ck,13,False,0,5.6231,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,208.85,1075.15,0.0
256,160,7168,2048,ck,10,True,0,12.0569,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,389.62,1434.99,0.0209
256,160,7168,2304,ck,10,True,0,13.7144,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,385.35,1398.35,0.0201
256,160,7168,4096,ck,10,True,0,21.3531,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,439.99,1513.09,0.0156
256,160,7168,4608,ck,10,True,0,24.3268,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,434.49,1482.36,0.0199
256,160,7168,16384,ck,10,True,0,76.3694,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,492.09,1602.16,0.0124
256,160,7168,18432,ck,17,True,0,86.131,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,490.86,1594.82,0.0
256,160,8192,512,ck,13,False,0,6.0426,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,222.12,1141.51,0.0
256,160,8192,1536,ck,12,True,0,10.7645,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,374.06,1435.28,0.0
256,160,9216,7168,ck,15,True,0,38.8518,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,544.1,1805.74,0.0075
256,160,11264,1536,ck,9,True,0,12.571,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,440.42,1682.58,0.0
256,160,12288,1536,ck,9,True,0,12.8682,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,469.36,1791.42,0.0
256,160,14336,1536,ck,15,True,0,14.9268,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,472.07,1799.0,0.0096
256,160,16384,512,ck,17,True,0,8.2075,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,327.06,1670.84,0.0
256,160,20480,1536,ck,14,True,0,16.2875,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,618.04,2348.83,0.0
256,160,24576,1536,ck,14,True,0,21.2778,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,567.71,2155.24,0.0001
256,160,32768,512,ck,9,True,0,12.425,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,432.09,2200.8,0.0004
256,160,32768,1536,ck,14,True,0,23.7699,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,677.58,2568.93,0.0002
256,160,36864,7168,ck,13,True,0,96.5627,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,875.67,2870.51,0.0
256,192,128,7168,ck,7,True,0,13.8323,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.47,169.38,0.0
256,192,512,7168,ck,7,True,0,17.5036,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,80.51,299.53,0.0
256,192,1024,7168,ck,7,True,0,18.0291,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,156.33,505.27,0.0
256,192,2112,7168,ck,12,True,0,18.9756,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,306.36,913.07,0.0
256,192,2240,7168,ck,12,True,0,19.0286,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,324.02,961.33,0.0
256,192,3072,1536,ck,12,True,0,7.8349,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,231.27,790.46,0.0
256,192,4096,512,ck,12,True,0,4.951,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,162.66,761.12,0.0
256,192,4096,7168,ck,17,True,0,23.0265,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,489.62,1403.13,0.0
256,192,4608,7168,ck,17,True,0,23.2494,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,545.54,1555.99,0.0
256,192,7168,256,ck,12,True,0,4.9231,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,143.13,941.82,0.0
256,192,7168,512,ck,13,False,0,5.9142,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,238.29,1102.57,0.0
256,192,7168,2048,ck,10,True,0,12.5576,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,448.9,1419.52,0.0203
256,192,7168,2304,ck,16,True,0,14.2093,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,446.31,1387.12,0.0
256,192,7168,4096,ck,17,True,0,22.2383,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,506.98,1479.39,0.0
256,192,7168,4608,ck,17,True,0,25.4532,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,498.31,1440.58,0.0
256,192,7168,16384,ck,17,True,0,76.7386,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,587.67,1607.26,0.0
256,192,7168,18432,ck,17,True,0,86.2342,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,588.33,1605.07,0.0
256,192,8192,512,ck,12,True,0,6.3758,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,252.61,1166.65,0.0
256,192,8192,1536,ck,12,True,0,11.0193,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,438.49,1454.14,0.0
256,192,9216,7168,ck,17,True,0,39.7824,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,637.65,1784.09,0.0
256,192,11264,1536,ck,15,True,0,13.6993,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,484.97,1600.21,0.012
256,192,12288,1536,ck,11,True,0,14.6898,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,493.39,1626.15,0.0
256,192,14336,1536,ck,15,True,0,15.5817,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,542.67,1785.43,0.0107
256,192,16384,512,ck,17,True,0,8.2315,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,391.33,1795.34,0.0
256,192,20480,1536,ck,14,True,0,16.6903,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,723.75,2373.62,0.0
256,192,24576,1536,ck,14,True,0,21.5986,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,671.13,2198.33,0.0001
256,192,32768,512,ck,8,True,0,13.6328,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,472.57,2160.85,0.0
256,192,32768,1536,ck,14,True,0,24.3107,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,795.01,2600.07,0.0002
256,192,36864,7168,ck,13,True,0,98.1342,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1033.98,2850.92,0.0
256,224,128,7168,ck,7,True,0,14.0363,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,29.28,183.84,0.0
256,224,512,7168,ck,7,True,0,17.5856,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,93.5,313.04,0.0
256,224,1024,7168,ck,7,True,0,18.3287,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,179.41,513.1,0.0
256,224,2112,7168,ck,12,True,0,18.8416,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,359.96,938.91,0.0
256,224,2240,7168,ck,12,True,0,19.1493,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,375.64,974.73,0.0
256,224,3072,1536,ck,12,True,0,8.2354,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,256.69,781.86,0.0
256,224,4096,512,ck,11,True,0,5.0753,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,185.12,797.36,0.0
256,224,4096,7168,ck,11,True,0,23.7568,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,553.67,1380.69,0.0
256,224,4608,7168,ck,11,True,0,24.332,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,608.15,1508.31,0.0
256,224,7168,256,ck,12,True,0,5.35,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,153.66,953.95,0.0
256,224,7168,512,ck,11,True,0,6.717,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,244.78,1041.53,0.0
256,224,7168,2048,ck,18,False,0,13.3224,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,493.65,1377.39,0.0
256,224,7168,2304,ck,16,True,0,14.3981,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,513.87,1405.91,0.0
256,224,7168,4096,ck,17,True,0,23.2383,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,566.02,1441.11,0.0
256,224,7168,4608,ck,17,True,0,25.7327,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,575.05,1448.49,0.0
256,224,7168,16384,ck,17,True,0,81.6706,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,644.21,1522.23,0.0
256,224,7168,18432,ck,17,True,0,92.2559,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,641.59,1511.67,0.0
256,224,8192,512,ck,18,False,0,6.5453,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,287.08,1219.04,0.0
256,224,8192,1536,ck,18,False,0,11.5769,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,486.93,1433.63,0.0
256,224,9216,7168,ck,9,True,0,43.1437,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,685.96,1664.08,0.0
256,224,11264,1536,ck,15,True,0,14.688,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,527.71,1544.92,0.0094
256,224,12288,1536,ck,14,True,0,15.3191,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,551.97,1613.9,0.0
256,224,14336,1536,ck,14,True,0,15.6791,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,629.18,1835.99,0.0
256,224,16384,512,ck,16,True,0,9.3718,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,401.0,1690.53,0.0
256,224,20480,1536,ck,14,True,0,21.8266,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,645.67,1877.36,0.0002
256,224,24576,1536,ck,14,True,0,22.9199,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,737.85,2142.37,0.0002
256,224,32768,512,ck,11,True,0,15.0312,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,500.04,2100.43,0.0
256,224,32768,1536,ck,13,True,0,28.5907,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,788.67,2285.91,0.0
256,224,36864,7168,ck,13,True,0,131.1485,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,902.64,2152.99,0.0
256,256,64,7168,ck,7,True,0,12.5467,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.72,185.43,0.0
256,256,128,7168,ck,7,True,0,15.6116,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,30.09,180.51,0.0
256,256,512,7168,ck,7,True,0,17.7315,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,105.97,325.25,0.0
256,256,576,7168,ck,7,True,0,17.8682,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,118.31,350.27,0.0
256,256,1024,7168,ck,7,True,0,18.2011,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,206.48,532.9,0.0
256,256,1536,7168,ck,12,True,0,18.69,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,301.61,729.35,0.0
256,256,2112,7168,ck,12,True,0,20.7274,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,373.95,871.08,0.0
256,256,2240,7168,ck,17,True,0,22.2105,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,370.13,857.17,0.0
256,256,3072,1536,ck,12,True,0,8.3182,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,290.44,803.62,0.0
256,256,4096,512,ck,11,True,0,5.0091,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,214.36,863.5,0.0
256,256,4096,7168,ck,17,True,0,23.9232,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,628.36,1391.63,0.0
256,256,4608,7168,ck,17,True,0,34.5297,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,489.76,1078.04,0.0
256,256,7168,256,ck,9,True,0,5.3517,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,175.56,1040.9,0.0
256,256,7168,512,ck,11,True,0,6.6868,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,281.01,1117.29,0.0
256,256,7168,2048,ck,17,True,0,13.4468,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,558.96,1403.63,0.0
256,256,7168,2304,ck,16,True,0,14.4062,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,586.95,1442.08,0.0
256,256,7168,4096,ck,15,True,0,23.0655,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,651.73,1477.48,0.0087
256,256,7168,4608,ck,17,True,0,25.8932,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,653.12,1462.92,0.0
